areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-04-19,0_to_5,7.6,302
E92000001,England,nation,2020-04-19,85+,855.9,11957
E92000001,England,nation,2020-04-19,65_to_84,284.7,25502
E92000001,England,nation,2020-04-18,18_to_64,59.0,19993
E92000001,England,nation,2020-04-18,6_to_17,3.2,254
E92000001,England,nation,2020-04-18,0_to_5,7.3,291
E92000001,England,nation,2020-04-18,85+,832.4,11629
E92000001,England,nation,2020-04-18,65_to_84,277.4,24845
E92000001,England,nation,2020-04-17,18_to_64,57.7,19555
E92000001,England,nation,2020-04-17,6_to_17,3.1,250
E92000001,England,nation,2020-04-17,0_to_5,7.1,282
E92000001,England,nation,2020-04-17,85+,808.8,11299
E92000001,England,nation,2020-04-17,65_to_84,270.4,24216
E92000001,England,nation,2020-04-16,18_to_64,56.0,19003
E92000001,England,nation,2020-04-16,6_to_17,3.0,245
E92000001,England,nation,2020-04-16,0_to_5,6.8,270
E92000001,England,nation,2020-04-16,85+,780.1,10898
E92000001,England,nation,2020-04-16,65_to_84,262.5,23515
E92000001,England,nation,2020-04-15,18_to_64,54.2,18390
E92000001,England,nation,2020-04-15,6_to_17,3.0,240
E92000001,England,nation,2020-04-15,0_to_5,6.5,259
E92000001,England,nation,2020-04-15,85+,748.6,10458
E92000001,England,nation,2020-04-15,65_to_84,254.7,22809
E92000001,England,nation,2020-04-14,18_to_64,52.5,17808
E92000001,England,nation,2020-04-14,6_to_17,2.9,234
E92000001,England,nation,2020-04-14,0_to_5,6.2,246
E92000001,England,nation,2020-04-14,85+,722.8,10098
E92000001,England,nation,2020-04-14,65_to_84,247.5,22172
E92000001,England,nation,2020-04-13,18_to_64,50.5,17140
E92000001,England,nation,2020-04-13,6_to_17,2.9,230
E92000001,England,nation,2020-04-13,0_to_5,5.9,234
E92000001,England,nation,2020-04-13,85+,694.7,9705
E92000001,England,nation,2020-04-13,65_to_84,238.8,21392
E92000001,England,nation,2020-04-12,18_to_64,48.7,16530
E92000001,England,nation,2020-04-12,6_to_17,2.8,222
E92000001,England,nation,2020-04-12,0_to_5,5.8,230
E92000001,England,nation,2020-04-12,85+,664.3,9281
E92000001,England,nation,2020-04-12,65_to_84,229.5,20555
E92000001,England,nation,2020-04-11,18_to_64,47.0,15951
E92000001,England,nation,2020-04-11,6_to_17,2.7,214
E92000001,England,nation,2020-04-11,0_to_5,5.6,222
E92000001,England,nation,2020-04-11,85+,634.0,8858
E92000001,England,nation,2020-04-11,65_to_84,221.1,19805
E92000001,England,nation,2020-04-10,18_to_64,45.0,15256
E92000001,England,nation,2020-04-10,6_to_17,2.6,208
E92000001,England,nation,2020-04-10,0_to_5,5.3,212
E92000001,England,nation,2020-04-10,85+,603.6,8432
E92000001,England,nation,2020-04-10,65_to_84,212.1,18994
E92000001,England,nation,2020-04-09,18_to_64,42.7,14483
E92000001,England,nation,2020-04-09,6_to_17,2.5,199
E92000001,England,nation,2020-04-09,0_to_5,5.1,202
E92000001,England,nation,2020-04-09,85+,569.1,7951
E92000001,England,nation,2020-04-09,65_to_84,202.1,18098
E92000001,England,nation,2020-04-08,18_to_64,40.5,13731
E92000001,England,nation,2020-04-08,6_to_17,2.3,187
E92000001,England,nation,2020-04-08,0_to_5,4.8,190
E92000001,England,nation,2020-04-08,85+,530.9,7417
E92000001,England,nation,2020-04-08,65_to_84,190.8,17085
E92000001,England,nation,2020-04-07,18_to_64,37.7,12775
E92000001,England,nation,2020-04-07,6_to_17,2.2,177
E92000001,England,nation,2020-04-07,0_to_5,4.7,186
E92000001,England,nation,2020-04-07,85+,494.2,6904
E92000001,England,nation,2020-04-07,65_to_84,178.2,15962
E92000001,England,nation,2020-04-06,18_to_64,34.8,11788
E92000001,England,nation,2020-04-06,6_to_17,2.0,159
E92000001,England,nation,2020-04-06,0_to_5,4.3,170
E92000001,England,nation,2020-04-06,85+,455.5,6363
E92000001,England,nation,2020-04-06,65_to_84,165.1,14791
E92000001,England,nation,2020-04-05,18_to_64,32.1,10878
E92000001,England,nation,2020-04-05,6_to_17,1.8,144
E92000001,England,nation,2020-04-05,0_to_5,3.9,157
E92000001,England,nation,2020-04-05,85+,414.6,5792
E92000001,England,nation,2020-04-05,65_to_84,152.4,13649
E92000001,England,nation,2020-04-04,18_to_64,29.3,9946
E92000001,England,nation,2020-04-04,6_to_17,1.7,134
E92000001,England,nation,2020-04-04,0_to_5,3.5,138
E92000001,England,nation,2020-04-04,85+,378.1,5282
E92000001,England,nation,2020-04-04,65_to_84,140.2,12555
E92000001,England,nation,2020-04-03,18_to_64,26.6,9022
E92000001,England,nation,2020-04-03,6_to_17,1.6,128
E92000001,England,nation,2020-04-03,0_to_5,3.3,131
E92000001,England,nation,2020-04-03,85+,344.3,4810
E92000001,England,nation,2020-04-03,65_to_84,127.1,11385
E92000001,England,nation,2020-04-02,18_to_64,23.9,8103
E92000001,England,nation,2020-04-02,6_to_17,1.5,119
E92000001,England,nation,2020-04-02,0_to_5,3.0,118
E92000001,England,nation,2020-04-02,85+,315.0,4401
E92000001,England,nation,2020-04-02,65_to_84,113.9,10206
E92000001,England,nation,2020-04-01,18_to_64,20.9,7086
E92000001,England,nation,2020-04-01,6_to_17,1.4,111
E92000001,England,nation,2020-04-01,0_to_5,2.7,109
E92000001,England,nation,2020-04-01,85+,279.2,3901
E92000001,England,nation,2020-04-01,65_to_84,100.7,9017
E92000001,England,nation,2020-03-31,18_to_64,17.9,6073
E92000001,England,nation,2020-03-31,6_to_17,1.2,99
E92000001,England,nation,2020-03-31,0_to_5,2.5,100
E92000001,England,nation,2020-03-31,85+,243.6,3403
E92000001,England,nation,2020-03-31,65_to_84,86.5,7748
E92000001,England,nation,2020-03-30,18_to_64,15.7,5338
E92000001,England,nation,2020-03-30,6_to_17,1.2,94
E92000001,England,nation,2020-03-30,0_to_5,2.3,91
E92000001,England,nation,2020-03-30,85+,214.4,2995
E92000001,England,nation,2020-03-30,65_to_84,75.7,6784
E92000001,England,nation,2020-03-29,18_to_64,13.0,4424
E92000001,England,nation,2020-03-29,6_to_17,1.0,84
E92000001,England,nation,2020-03-29,0_to_5,2.0,80
E92000001,England,nation,2020-03-29,85+,179.7,2510
E92000001,England,nation,2020-03-29,65_to_84,62.7,5617
E92000001,England,nation,2020-03-28,18_to_64,11.2,3788
E92000001,England,nation,2020-03-28,6_to_17,0.8,61
E92000001,England,nation,2020-03-28,0_to_5,1.8,73
E92000001,England,nation,2020-03-28,85+,154.0,2152
E92000001,England,nation,2020-03-28,65_to_84,53.9,4831
E92000001,England,nation,2020-03-27,18_to_64,9.7,3284
E92000001,England,nation,2020-03-27,6_to_17,0.6,48
E92000001,England,nation,2020-03-27,0_to_5,1.5,61
E92000001,England,nation,2020-03-27,85+,131.2,1833
E92000001,England,nation,2020-03-27,65_to_84,46.0,4116
E92000001,England,nation,2020-03-26,18_to_64,7.9,2692
E92000001,England,nation,2020-03-26,6_to_17,0.5,44
E92000001,England,nation,2020-03-26,0_to_5,1.4,56
E92000001,England,nation,2020-03-26,85+,109.2,1525
E92000001,England,nation,2020-03-26,65_to_84,37.5,3357
E92000001,England,nation,2020-03-25,18_to_64,6.4,2162
E92000001,England,nation,2020-03-25,6_to_17,0.5,40
E92000001,England,nation,2020-03-25,0_to_5,1.1,43
E92000001,England,nation,2020-03-25,85+,87.8,1227
E92000001,England,nation,2020-03-25,65_to_84,30.5,2731
E92000001,England,nation,2020-03-24,18_to_64,4.8,1613
E92000001,England,nation,2020-03-24,6_to_17,0.4,30
E92000001,England,nation,2020-03-24,0_to_5,0.8,30
E92000001,England,nation,2020-03-24,85+,65.9,921
E92000001,England,nation,2020-03-24,65_to_84,22.8,2041
E92000001,England,nation,2020-03-23,18_to_64,3.5,1200
E92000001,England,nation,2020-03-23,6_to_17,0.3,23
E92000001,England,nation,2020-03-23,0_to_5,0.4,16
E92000001,England,nation,2020-03-23,85+,46.5,650
E92000001,England,nation,2020-03-23,65_to_84,16.4,1471
E92000001,England,nation,2020-03-22,18_to_64,2.5,856
E92000001,England,nation,2020-03-22,6_to_17,0.2,17
E92000001,England,nation,2020-03-22,0_to_5,0.3,10
E92000001,England,nation,2020-03-22,85+,33.6,469
E92000001,England,nation,2020-03-22,65_to_84,11.4,1024
E92000001,England,nation,2020-03-21,18_to_64,1.8,618
E92000001,England,nation,2020-03-21,6_to_17,0.2,16
E92000001,England,nation,2020-03-21,0_to_5,0.1,5
E92000001,England,nation,2020-03-21,85+,24.3,340
E92000001,England,nation,2020-03-21,65_to_84,7.8,695
E92000001,England,nation,2020-03-20,18_to_64,1.1,384
E92000001,England,nation,2020-03-20,6_to_17,0.2,13
E92000001,England,nation,2020-03-20,0_to_5,0.1,4
E92000001,England,nation,2020-03-20,85+,15.2,213
E92000001,England,nation,2020-03-20,65_to_84,5.0,445
E92000001,England,nation,2020-03-19,18_to_64,0.5,171
E92000001,England,nation,2020-03-19,6_to_17,0.1,5
E92000001,England,nation,2020-03-19,0_to_5,0.1,4
E92000001,England,nation,2020-03-19,85+,6.9,97
E92000001,England,nation,2020-03-19,65_to_84,2.3,209
